"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과코드","교과차수","상위교과","교과명","교원수(남)","교원수(여)","교원수(계)"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","5","1","6"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","8","10"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","7","13"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","10","12"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","6","11"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","0111334010107","","기본교육과정-교과-예술(음악/미술)","예술(음악/미술)","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","4","1","5"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","7","10"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","5","6","11"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","7","11"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","7","9"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","5","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","7","9"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","8","9"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","8","10"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","0111334010105","","기본교육과정-교과-진로와 직업","진로와 직업","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","4","0","4"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","4","5","9"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","2","7","9"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","3","3","6"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","4","9","13"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","7","11"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","10","2","12"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","9","12"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","9","4","13"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","7","13"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","6","0","6"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","6","6","12"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","8","11"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","7","10"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","5","4","9"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","6","3","9"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","6","6","12"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","6","6","12"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","4","6"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","10","13"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","6","0","6"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","8","11"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","6","5","11"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","7","7"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","3","4"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","0111334010108","","기본교육과정-교과-선택","선택","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","0","8","8"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","0","2"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","4","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","4","4"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","8","10"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","7","10"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","4","8","12"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","8","3","11"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","5","4","9"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","2","5"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","3","6"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","4","5"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","6","0","6"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","4","6"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","0111334010105","","기본교육과정-교과-진로와 직업","진로와 직업","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","0111334010104","","기본교육과정-교과-과학","과학","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301020214","","선택중심교육과정-전문교과-전문교과Ⅱ-인쇄·출판·공예","인쇄·출판·공예","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301020212","","선택중심교육과정-전문교과-전문교과Ⅱ-정보·통신","정보·통신","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301020203","","선택중심교육과정-전문교과-전문교과Ⅱ-디자인·문화 콘텐츠","디자인·문화 콘텐츠","10","26","36"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","0","1","1"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","1","4"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000551","한광고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","0","1"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","0","4","4"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","1","2","3"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","2","4","6"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","2","2","4"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","1","1","2"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","4","5"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","3","6"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000552","한국삼육고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","3","6","9"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","4","4","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","0111334010108","","기본교육과정-교과-선택","선택","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","1","7","8"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","2","1","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","3","3"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","4","6","10"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000554","한서고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","3","4","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","4","1","5"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","6","2","8"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","5","2","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010103","","선택중심교육과정-보통교과-기초-영어","영어","1","6","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010104","","선택중심교육과정-보통교과-기초-한국사","한국사","2","0","2"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010201","","선택중심교육과정-보통교과-탐구-사회(역사/도덕포함)","사회(역사/도덕포함)","4","2","6"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010202","","선택중심교육과정-보통교과-탐구-과학","과학","4","3","7"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","3","0","3"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000555","한성고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","2","2"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000556","한성여자고등학교","04","사립","N","","011122301010101","","선택중심교육과정-보통교과-기초-국어","국어","2","6","8"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000556","한성여자고등학교","04","사립","N","","011122301010102","","선택중심교육과정-보통교과-기초-수학","수학","2","5","7"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000556","한성여자고등학교","04","사립","N","","011122301010401","","선택중심교육과정-보통교과-생활？교양-기술·가정/제2외국어/한문/교양","기술·가정/제2외국어/한문/교양","1","6","7"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000556","한성여자고등학교","04","사립","N","","011122301010302","","선택중심교육과정-보통교과-체육？예술-예술","예술","0","4","4"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000556","한성여자고등학교","04","사립","N","","011122301010301","","선택중심교육과정-보통교과-체육？예술-체육","체육","2","1","3"
